,track_id,genre,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
535,5TuREdxaWbjceZbX1945f8,['canadian hip hop'],Pengz,0.89,0.514,9,-8.146,1,0.396,0.105,0.0,0.122,0.352,131.947
536,3Ays4xPGjU0np0wkv4h5om,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.8,0.564,7,-7.197,0,0.296,0.226,0.000127,0.0954,0.677,97.084
537,4ACRXHoiz3J2JHG8DL4Z6X,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.693,0.371,6,-8.79,0,0.244,0.35,9.97e-05,0.183,0.554,91.941
538,4XjnaL1dDauhuvNFz1SLwW,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.392,0.473,8,-11.377,0,0.118,0.824,1.56e-05,0.117,0.284,111.317
539,0xB7i2AhQZT7nnor7rb15L,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.719,0.676,5,-5.933,0,0.301,0.125,0.0,0.3,0.811,75.993
540,4tvw503IOIq9uc0QNYVey2,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.777,0.41,0,-6.533,1,0.0612,0.687,8.27e-05,0.517,0.552,127.963
541,4c3d0xt7rUFDV7EnnRYi4i,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.759,0.374,1,-7.851,1,0.107,0.432,0.000108,0.0714,0.562,141.917
542,1Fwppfa2qKDAETKveNFsHR,"['alternative r&b', 'indie r&b', 'pop r&b']",Lucky Daye,0.825,0.548,6,-6.899,1,0.0809,0.441,0.000842,0.179,0.792,98.976
543,1jpHMb6WWMKFR6P4hkm6oj,['jam band'],Dead & Company,0.431,0.47,4,-17.21,1,0.162,0.842,0.657,0.936,0.722,153.816
544,5xV0Czdqefft6sPDqjmFBu,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",Mario,0.681,0.586,7,-8.324,0,0.058,0.169,0.0,0.0924,0.604,94.539
545,1DhRbox3xkceP64k3JeYfW,"['pop', 'uk pop']",Ed Sheeran,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957
546,1AI7UPw3fgwAFkvAlZWhE0,"['pop', 'uk pop']",Ed Sheeran,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058
547,4wuCQX7JvAZLlrcmH4AeZF,"['pop', 'uk pop']",Ed Sheeran,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005
548,58ImA5yX8b5UkLy9MDXwWO,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.656,0.438,7,-8.631,1,0.0282,0.797,0.0522,0.142,0.305,119.996
549,371H6HjS4SXGbQ9IVfFUIL,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.681,0.333,9,-8.582,1,0.0974,0.588,0.0,0.086,0.564,118.05
550,3CgZCQyuyxHRMWB9BTwmni,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.653,0.668,0,-8.183,1,0.0881,0.00116,0.00269,0.0731,0.711,160.048
551,5PQmSHzWnlgG4EBuIqjac2,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Nas,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908
552,68vgtRHr7iZHpzGpon6Jlo,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",Usher,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412
553,3eze1OsZ1rqeXkKStNfTmi,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Chance the Rapper,0.505,0.397,5,-9.349,1,0.324,0.716,0.0,0.0853,0.558,95.063
554,5SkRLpaGtvYPhw02vZhQQ9,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03
555,1nU9Fn9kh4pQ9zSghlh1Ka,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",The Notorious B.I.G.,0.77,0.693,0,-5.632,1,0.251,0.112,1.26e-05,0.0993,0.627,92.202
556,2bppvcuQhuMcJZHtM9So7r,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",Usher,0.623,0.487,1,-7.954,1,0.113,0.0322,0.0,0.146,0.507,138.893
557,34ceTg8ChN5HjrqiIYCn9Q,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Ne-Yo,0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86
558,2wGSgTmgSF3xjRrHkTc25R,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",The Game,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998
559,5dNfHmqgr128gMY2tc5CeJ,[],R. Kelly,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024
560,7k6IzwMGpxnRghE7YosnXT,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",Cassie,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99
561,4F55RCGuM477OjznpYGhYz,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",Bow Wow,0.763,0.629,7,-8.66,0,0.225,0.0891,0.0,0.169,0.709,142.149
562,4FHu9bOzBjZurx89CMa42L,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03
563,41bIQPBE1lFN0mmw6Lmssz,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",50 Cent,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012
564,3fyMH1t6UPeR5croea9PrR,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.427,0.861,1,-4.874,1,0.376,0.219,0.0,0.277,0.581,161.776
565,7DFnq8FYhHMCylykf6ZCxA,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",Chris Brown,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768
566,1x1BKrrpq7CfOZPBeUsx16,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",Berhana,0.543,0.298,0,-9.167,1,0.0683,0.597,1.49e-06,0.0804,0.254,125.523
567,6xagjcywpcyNFghafZPQJv,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Miguel,0.638,0.708,1,-5.342,0,0.0754,0.0973,0.0,0.177,0.606,84.978
568,3kBofOTKMUZ62a311eUwvx,['bedroom soul'],Dre'es,0.662,0.297,8,-14.525,1,0.0301,0.888,0.108,0.119,0.434,94.023
569,6gtNiLJNLBcV0P6Juenstp,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Frank Ocean,0.64,0.548,7,-6.965,1,0.147,0.543,3.1e-06,0.303,0.181,148.077
570,5moRFe7Gq3j2DUpajnbhkl,[],Otc,0.973,0.502,10,-6.133,0,0.282,0.0206,0.000352,0.132,0.606,110.054
571,0wCuHJTz3bPzTFdkK76Ejf,"['house', 'uk dance']",Riton,0.764,0.692,6,-7.769,0,0.0828,0.148,4.12e-05,0.129,0.433,119.918
572,1kxeWHF9PrCVZHvVskv8lg,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603
573,4EWCNWgDS8707fNSZ1oaA5,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999
574,14boA065HMHWvqyPPEeN4y,"['emo rap', 'miami hip hop']",XXXTENTACION,0.767,0.561,2,-7.418,0,0.0509,0.118,0.0,0.0737,0.542,90.021
575,0JP9xo3adEtGSdUEISiszL,"['emo rap', 'miami hip hop']",XXXTENTACION,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009
576,3ee8Jmje8o58CHK66QrVC2,"['emo rap', 'miami hip hop']",XXXTENTACION,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023
577,3s7MCdXyWmwjdcWh7GWXas,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813
578,7vgTNTaEz3CsBZ1N4YQalM,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378
579,35KV2Nuib6jPMVN00O8iba,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.643,0.646,10,-2.442,0,0.0629,0.0393,0.0,0.109,0.35,80.174
580,1nGoy0cEj0extAwXYNYTWd,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.556,0.432,3,-8.551,1,0.545,0.495,0.0,0.308,0.352,164.235
581,1qsHYUd2c1wFGcn7e63QmG,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.683,0.776,1,-3.251,0,0.341,0.15,0.0,0.227,0.223,173.996
582,3U21A07gAloCc4P7J8rxcn,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927
583,0yhxBvedRdGxsPZHJNI4VA,"['chicago rap', 'hip hop', 'rap']",Kanye West,0.752,0.396,2,-7.932,1,0.411,0.867,0.0,0.0486,0.417,116.016
584,2I3dW2dCBZAJGj5X21E53k,"['hip hop', 'rap', 'underground hip hop']",KIDS SEE GHOSTS,0.841,0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985
585,6JyEh4kl9DLwmSAoNDRn5b,"['hip hop', 'rap', 'underground hip hop']",KIDS SEE GHOSTS,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945
586,7cpCU3Denug5NGZsSpQl8v,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.431,0.377,2,-9.753,1,0.0288,0.749,0.0,0.211,0.353,173.67
587,2pNllR1aL6MFh1npf0376T,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.746,0.609,9,-10.14,1,0.0332,0.357,0.00713,0.959,0.608,99.94
588,3oGRjCpV07tCM5mrYv6iQA,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.392,0.456,9,-9.679,1,0.0424,0.725,0.0651,0.674,0.36,143.591
589,4MeXE7YF459t1PbFTtAklF,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.25,0.903,11,-4.772,0,0.081,0.0575,0.000383,0.966,0.571,172.182
590,0arItEjl5jRh5FE7zyrv4A,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.713,0.472,2,-8.02,0,0.0311,0.799,0.02,0.137,0.649,102.055
591,3PSMcb1gU5A8DveqU2K4z2,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.611,0.313,4,-10.242,1,0.0339,0.835,0.000315,0.111,0.378,134.858
592,4x8KNLPK3PI7sRWBYoOpFQ,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.53,0.199,9,-10.217,1,0.0303,0.909,0.000453,0.133,0.239,150.191
593,3RMq7XrI3UtLXZBESe69fk,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.493,0.315,2,-7.359,1,0.0287,0.834,0.00662,0.107,0.243,139.514
594,3BtuIIrQlkujKPuWF2B85z,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996
595,1zi7xx7UVEFkmKfv06H8x0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967
596,433P7tDcIAi6NLnf4Sh6tI,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.834,0.433,0,-9.607,1,0.174,0.0258,0.0,0.633,0.229,133.938
597,3O8NlPh2LByMU9lSRSHedm,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287
598,3aJkV6DUTSCqOwVwaBDG9B,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.878,0.406,1,-9.961,1,0.248,0.134,0.000234,0.112,0.784,128.014
599,4PA16FAl8LPmFmOhARawdV,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.623,0.74,1,-6.942,1,0.307,0.0635,0.0,0.366,0.35,82.877
600,3cjF2OFRmip8spwZYQRKxP,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818
601,03L2AoiRbWhvt7BDMx1jUB,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.429,0.43,2,-11.373,1,0.165,0.338,1.18e-05,0.138,0.125,174.983
602,4OZtDR79Lwz1DblkJffzf3,['modern blues'],John Mayer Trio,0.405,0.911,7,-6.842,0,0.0561,0.346,0.0687,0.695,0.306,118.461
603,2XAGrf82GMH3XRlPx3jPND,['modern blues'],John Mayer Trio,0.634,0.596,1,-9.687,0,0.0466,0.0277,0.0178,0.784,0.565,79.576
604,4pZI4FSQDyVv22MgkFaa4t,['modern blues'],John Mayer Trio,0.549,0.324,2,-10.743,1,0.0339,0.576,0.00189,0.92,0.459,109.738
605,5iONbHwZXGzwOjLO7CILVc,['modern blues'],John Mayer Trio,0.602,0.816,9,-7.579,1,0.0537,0.00539,0.0494,0.689,0.453,92.801
606,21Eln1zIL4yA6XNLEd00fc,['modern blues'],John Mayer Trio,0.408,0.623,4,-8.054,1,0.0312,0.43,0.00105,0.707,0.371,183.202
607,2y1lBT2HdDaiF9ZftXAs9n,['modern blues'],John Mayer Trio,0.496,0.364,7,-10.579,1,0.0439,0.678,0.175,0.351,0.277,96.356
608,0FRoVng8IZZoS0ATxIgvuH,['modern blues'],John Mayer Trio,0.543,0.344,7,-9.599,1,0.035,0.673,0.00329,0.813,0.477,115.281
609,3XSzXvQ848So0wutUcdHaT,['modern blues'],John Mayer Trio,0.846,0.507,1,-11.352,0,0.0396,0.302,0.0293,0.513,0.736,97.944
610,2R6BL25Q3uxUY7y98IHTLU,['modern blues'],John Mayer Trio,0.437,0.812,2,-7.12,1,0.0327,0.00897,0.0061,0.164,0.498,90.507
611,2fvjiDGTsfYFrognon3p6m,['modern blues'],John Mayer Trio,0.597,0.924,1,-6.544,1,0.0425,0.165,0.00743,0.127,0.799,109.841
612,00gvX9sFwh19OH88f4v4jW,['modern blues'],John Mayer Trio,0.232,0.968,7,-5.597,1,0.102,0.000379,0.136,0.938,0.419,188.686
613,43gbLfqBpR28HGXpnueYIe,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.556,0.702,0,-10.079,0,0.205,0.517,0.0,0.342,0.793,155.948
614,0pN1Ld0Fr9DTUaCGbKRvlF,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913
615,5bUwUQKGNnTE20kb3MTqHD,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.487,0.712,8,-7.323,1,0.27,5.2e-05,0.0,0.198,0.397,156.209
616,2z3htsNRuhDN923ITatc56,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519
617,4wTMBYRE6xVTIUQ6fEudsJ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
618,0TiC3GtlMCskf2hIUIBcDV,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152
619,7kfTqGMzIHFWeBeOJALzRf,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894
620,749SJvmRHD43wFUnBtUJ36,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-06,0.179,0.584,185.516
621,5KsLlcmWDoHUoJFzRw14wD,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.758,0.465,7,-6.547,1,0.0374,0.489,5.21e-05,0.116,0.759,138.902
622,1crSsvtU9wZB15dIQXV2QH,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.85,0.461,6,-9.018,0,0.0539,0.591,0.0409,0.1,0.628,94.038
623,0oiCeOPwm4zhwfyIpAE37y,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000662,0.0612,0.422,119.97
624,701DK0It9f7iurRnzKvF0y,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.761,0.598,9,-5.838,0,0.0268,0.151,0.00259,0.0314,0.937,103.978
625,1LM6t24SjQr2bJHqeGIR4U,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.858,0.6,2,-6.677,1,0.063,0.547,0.00113,0.132,0.513,106.023
626,6G8kHiVZ1jW7vHMPVRNZU0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998
627,4n1bdaKwynQndm47x5HqWX,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.889,0.372,7,-10.254,0,0.357,0.013,0.0,0.184,0.123,133.997
628,41a7dZcq30Ss5kPMayWRV0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.85,0.473,10,-5.747,0,0.209,0.117,0.0103,0.108,0.38,85.454
629,3CA9pLiwRIGtUBiMjbZmRw,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372
630,6cblRiEGDRNZgowcm951R3,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.486,0.849,1,-5.432,1,0.246,0.0481,0.0,0.143,0.519,152.086
631,7rC5Pl8rQSX4myONQHYPBK,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009
632,3qN5qMTKyEEmiTZD38BNTT,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002
633,0TlLq3lA83rQOYtrqBqSct,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983
634,09CtPGIpYB4BrO8qb1RGsF,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",Justin Bieber,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945
635,50kpGaPAhYJ3sGmk6vplg0,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",Justin Bieber,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418
636,4B0JvthVoAAuygILe3n4Bs,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",Justin Bieber,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
637,59tcQJiHwApzE4h6yVnL9i,[],John Butler,0.282,0.499,4,-7.969,1,0.0292,0.273,0.908,0.153,0.279,95.95
638,156LzfvMNKuXuiot4uzhGD,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963
639,42k9e2hgl98IdgkXLg4pxs,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,0.636,0.501,11,-7.26,0,0.329,0.413,0.0,0.339,0.196,82.309
640,6vG3Zv9VEA6YbJPJ6ar5Y7,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,0.8,0.406,6,-8.892,0,0.268,0.636,0.0,0.109,0.274,120.999
641,0AluA5RNsa4Cx6XRhf2hWZ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031
642,1fewSx2d5KIZ04wsooEBOz,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Metro Boomin,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004
643,3bH4HzoZZFq8UpZmI2AMgV,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931
644,2ZGZV976wWwuA3qI3Q0q9k,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis']",Blood Orange,0.657,0.481,1,-8.503,0,0.0815,0.799,6.03e-06,0.105,0.161,88.348
645,1H8BKN1WYV6AW1kghI3ldP,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis']",Blood Orange,0.764,0.534,1,-10.966,0,0.0982,0.546,0.0823,0.404,0.647,143.519
646,0BSPhsCKfwENstErymcD80,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Nas,0.624,0.803,9,-5.107,0,0.218,0.0453,0.0,0.318,0.172,92.401
647,1vi9adPJiD4d22ybGp25hy,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Nas,0.442,0.71,7,-5.142,1,0.684,0.0264,0.0,0.618,0.508,205.116
648,4c0rkFPszqQTyC753tsCMU,[],Ghost Town DJs,0.885,0.477,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078
649,2GFExyKXf9383tSRSrEHEt,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,0.747,0.662,1,-7.9,0,0.0796,0.0118,0.0,0.138,0.63,88.926
650,1MAqR81Tz28IIqMJ2KUDAO,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap']",Fugees,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409
651,09RS0QfhJVmx1zwwEGtMQu,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,0.824,0.707,9,-7.893,1,0.285,0.415,0.0,0.106,0.847,94.708
652,3xhXKRGahWzcXF8rD5gUvd,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,0.539,0.363,10,-13.888,0,0.166,0.701,3.18e-06,0.14,0.549,136.422
653,3VNIHK4Dnxyf1EY2D1kolb,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,0.486,0.797,9,-7.632,0,0.231,0.06,0.0,0.331,0.745,87.445
654,2Uu8IiLkLY0UXhCHka4Dlr,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935
655,2XCTU3DJ9W6glWSkM2uQTS,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Ms. Lauryn Hill,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02
656,0ZeAEOI1A33pYLNbSS4VFQ,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Takeoff,0.904,0.627,1,-6.186,1,0.103,0.0573,0.0,0.108,0.555,139.984
657,78rJ1sCb3Rj27CLxjzL8xU,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Takeoff,0.855,0.627,9,-8.136,1,0.22,0.31,0.0,0.104,0.339,139.89
658,1B4gJRq61xTs6r1O0Uq2iY,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Takeoff,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071
659,1fvCggAYrW0VtCljtqv4h2,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Takeoff,0.854,0.708,1,-5.805,0,0.244,0.175,0.0,0.241,0.172,118.032
660,7yF0ULfXKAxBL04iMSHUxs,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Takeoff,0.847,0.563,6,-7.964,0,0.422,0.0326,0.0,0.146,0.437,168.095
661,5oeKHrUHPT4lUKrDRVlWNp,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Takeoff,0.753,0.736,1,-6.157,0,0.0865,0.102,0.0,0.189,0.272,140.994
662,7xCPr7Q1HAfCbvvvSs7dtF,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Ne-Yo,0.699,0.508,8,-6.44,1,0.047,0.267,8.4e-05,0.0609,0.474,93.971
663,7gOZ8Mru2B9LGWlb4TRk2m,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Ne-Yo,0.572,0.572,6,-8.324,1,0.301,0.254,0.0,0.191,0.61,94.897
664,6CFPFnS9EcLs2I0nWqtWci,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Ne-Yo,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97
665,1yJ5fyqBusR7Verj8JGsKV,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Ne-Yo,0.668,0.673,1,-5.714,1,0.145,0.48,0.0,0.194,0.727,171.812
666,6XHVuErjQ4XNm6nDPVCxVX,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",Chris Brown,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932
